scan_date,ticker,company,strategy,strategies_count,price_at_scan,score,wr,avg,adx,rsi,vol_ratio,price_d5,ret_d5,r_multiple_d5,spy_ret_d5,excess_ret_d5,hit_stop_loss_d5,price_d10,ret_d10,r_multiple_d10,spy_ret_d10,excess_ret_d10,hit_stop_loss_d10,max_drawdown_d10
2026-06-25,CMI,,connors_rsi2,1,694.87,3,,,15.7,52.8,0.7,713.21,2.64,,1.7,0.94,0,678.24,-2.39,-0.8,2.31,-4.7,1,-5.89
2026-06-25,FFIV,,connors_rsi2,1,384.78,3,,,25.5,31.8,0.8,415.96,8.1,,1.7,6.4,0,419.03,8.9,2.97,2.31,6.59,0,-0.81
2026-06-25,FTV,,connors_rsi2,1,60.39,3,,,13.4,49.3,0.94,61.09,1.16,,1.7,-0.54,0,63.6,5.32,1.77,2.31,3.01,0,-0.45
2026-06-25,MCHP,,connors_rsi2,1,92.48,3,,,19.6,46.1,0.87,91.2,-1.38,,1.7,-3.08,0,87.59,-5.29,-1.76,2.31,-7.6,1,-10.41
2026-06-25,NXPI,,connors_rsi2,1,294.06,3,,,23.5,41.0,0.88,281.03,-4.43,,1.7,-6.13,1,280.51,-4.61,-1.54,2.31,-6.92,1,-9.02
2026-06-25,ON,,connors_rsi2,1,115.74,3,,,21.3,40.3,0.69,94.54,-18.32,,1.7,-20.02,1,94.69,-18.19,-6.06,2.31,-20.5,1,-25.29
2026-06-25,SNDK,,connors_rsi2,1,1914.46,3,,,43.3,52.5,0.95,2273.73,18.77,,1.7,17.07,0,1744.4301,-8.88,-2.96,2.31,-11.19,1,-11.57
2026-06-25,STX,,connors_rsi2,1,993.25,3,,,38.7,54.7,1.03,965.0,-2.84,,1.7,-4.54,0,868.26,-12.58,-4.19,2.31,-14.89,1,-19.89
2026-06-25,FSLR,,connors_rsi2,1,248.36,2,,,24.8,25.5,0.53,235.96,-4.99,,1.7,-6.69,1,233.06,-6.16,-2.05,2.31,-8.47,1,-11.81
2026-06-25,FDX,,connors_rsi2,1,316.83,2,,,12.1,45.4,2.51,313.13,-1.17,,1.7,-2.87,0,309.93,-2.18,-0.73,2.31,-4.49,0,-2.47
2026-06-25,MU,,connors_rsi2,2,1048.51,2,,,25.0,48.5,1.2,1154.29,10.09,,1.7,8.39,0,984.75,-6.08,-2.03,2.31,-8.39,1,-9.38
2026-06-25,PCAR,,connors_rsi2,1,117.03,2,,,15.5,54.3,1.01,120.12,2.64,,1.7,0.94,0,125.91,7.59,2.53,2.31,5.28,0,0.71
2026-06-25,SWKS,,connors_rsi2,1,71.4,0,,,18.9,37.9,1.21,67.8,-5.04,,1.7,-6.74,1,61.91,-13.29,-4.43,2.31,-15.6,1,-13.17
2026-06-25,AMAT,,ema_ribbon,1,588.97,3,,,30.4,63.2,1.06,723.0,22.76,,1.7,21.06,0,592.79,0.65,0.22,2.31,-1.66,0,-1.2
2026-06-25,EA,,ema_ribbon,1,204.52,2,,,22.7,64.2,1.34,205.04,0.25,,1.7,-1.45,0,205.21,0.34,0.11,2.31,-1.97,0,-0.2
2026-06-25,PANW,,nr7,1,285.26,3,,,39.1,53.6,0.54,341.02,19.55,,1.7,17.85,0,357.53,25.33,8.44,2.31,23.02,0,0.0
2026-06-25,TJX,,nr7,1,165.17,3,,,27.2,69.8,0.75,151.5,-8.28,,1.7,-9.98,1,151.31,-8.39,-2.8,2.31,-10.7,1,-9.42
2026-06-25,USB,,nr7,1,60.11,3,,,24.2,79.3,1.05,60.4,0.48,,1.7,-1.22,0,62.83,4.53,1.51,2.31,2.22,0,-0.45
2026-06-25,WFC,,nr7,1,84.3,3,,,25.0,69.4,0.71,82.64,-1.97,,1.7,-3.67,0,87.45,3.74,1.25,2.31,1.43,0,-2.11
2026-06-25,BNZL.L,,nr7,1,2657.2,3,,,24.0,69.5,0.03,2636.0,-0.8,,,,0,2706.0,1.84,0.61,,,0,-2.3
2026-06-25,BATS.L,,nr7,1,4652.0,3,,,24.2,62.9,0.04,4709.0,1.23,,,,0,4623.0,-0.62,-0.21,,,0,-2.75
2026-06-25,IGG.L,,nr7,1,1882.0,3,,,44.3,60.4,0.02,1831.0,-2.71,,,,0,1865.8879,-0.86,-0.29,,,1,-3.77
2026-06-25,LAND.L,,nr7,2,659.5,3,,,20.5,61.4,0.03,649.5,-1.52,,,,0,656.5,-0.45,-0.15,,,1,-3.18
2026-06-25,SDR.L,,nr7,1,586.0,3,,,47.3,56.0,0.01,586.0,0.0,,,,0,587.1905,0.2,0.07,,,0,-0.17
2026-06-25,OR.PA,,nr7,1,390.75,3,,,20.3,63.2,0.08,385.7,-1.29,,,,0,386.85,-1.0,-0.33,,,1,-4.13
2026-06-25,FLEX,,nr7,2,150.72,2,,,29.1,40.9,0.7,162.07,7.53,,1.7,5.83,0,138.65,-8.01,-2.67,2.31,-10.32,1,-10.55
2026-06-25,NTRS,,nr7,1,173.93,2,,,18.9,58.9,0.84,173.84,-0.05,,1.7,-1.75,0,181.14,4.15,1.38,2.31,1.84,0,-0.97
2026-06-25,RL,,nr7,1,414.25,2,,,30.3,74.1,0.75,401.41,-3.1,,1.7,-4.8,1,396.32,-4.33,-1.44,2.31,-6.64,1,-5.28
2026-06-25,TPR,,nr7,1,149.75,2,,,14.7,64.4,0.73,146.38,-2.25,,1.7,-3.95,0,145.49,-2.84,-0.95,2.31,-5.15,1,-4.6
2026-06-25,TXN,,nr7,2,303.11,2,,,23.9,48.1,0.93,298.07,-1.66,,1.7,-3.36,0,303.5,0.13,0.04,2.31,-2.18,1,-9.02
2026-06-25,ADM.L,,nr7,1,3472.0,2,,,17.7,64.9,0.02,3556.0,2.42,,,,0,3704.0,6.68,2.23,,,0,-0.98
2026-06-25,AZN.L,,nr7,1,13842.0,2,,,52.0,49.7,0.04,14488.0,4.67,,,,0,14482.0,4.62,1.54,,,0,-0.4
2026-06-25,CCH.L,,nr7,1,4786.0,2,,,27.0,84.9,0.05,4884.0,2.05,,,,0,5187.8081,8.4,2.8,,,0,-0.67
2026-06-25,CCC.L,,nr7,1,4292.0,2,,,29.9,47.0,0.03,4280.0,-0.28,,,,0,4418.0,2.94,0.98,,,1,-3.45
2026-06-25,ITRK.L,,nr7,1,5800.0,2,,,38.2,79.0,0.04,5800.0,0.0,,,,0,5820.0,0.34,0.11,,,0,-0.17
2026-06-25,BBOX.L,,nr7,1,161.84,2,,,24.2,77.0,0.02,162.6,0.47,,,,0,162.7,0.53,0.18,,,0,-1.38
2026-06-25,BAYN.DE,,nr7,1,39.45,2,,,21.6,73.7,0.05,46.47,17.79,,,,0,52.84,33.94,11.31,,,0,-1.06
2026-06-25,SIE.DE,,nr7,3,273.8,2,,,15.5,55.5,0.09,277.3,1.28,,,,0,283.55,3.56,1.19,,,0,-2.81
2026-06-25,SY1.DE,,nr7,1,88.94,2,,,38.2,88.8,0.04,87.34,-1.8,,,,0,92.24,3.71,1.24,,,0,-2.72
2026-06-25,ACA.PA,,nr7,2,17.58,2,,,24.9,77.2,0.05,17.445,-0.77,,,,0,17.815,1.34,0.45,,,0,-1.34
2026-06-25,CA.PA,,nr7,2,16.28,1,,,14.4,49.8,0.02,16.415,0.83,,,,0,16.045,-1.44,-0.48,,,1,-4.02
2026-06-25,AIR.PA,,nr7,1,194.66,0,,,19.0,76.5,0.06,193.56,-0.57,,,,0,209.15,7.44,2.48,,,0,-2.79
2026-06-25,DELL,,high_tight_flag,1,434.06,4,,,45.0,54.1,0.5,431.46,-0.6,,1.7,-2.3,0,411.8,-5.13,-1.71,2.31,-7.44,1,-12.76
2026-06-25,WDC,,high_tight_flag,1,643.83,4,,,34.0,55.1,1.34,638.72,-0.79,,1.7,-2.49,0,577.46,-10.31,-3.44,2.31,-12.62,1,-18.33
2026-06-25,HPE,,high_tight_flag,1,48.75,3,,,47.1,32.3,0.48,45.11,-7.47,,1.7,-9.17,1,43.15,-11.49,-3.83,2.31,-13.8,1,-16.48
2026-06-25,MU,,high_tight_flag,2,1048.51,3,,,25.0,48.5,1.2,1154.29,10.09,,1.7,8.39,0,984.75,-6.08,-2.03,2.31,-8.39,1,-9.38
2026-06-25,AMGN,,signal_velocity,1,351.43,12,,,11.6,59.2,0.77,362.12,3.04,,1.7,1.34,0,366.44,4.27,1.42,2.31,1.96,0,-0.39
2026-06-25,WBD,,signal_velocity,1,27.2,10,,,17.0,52.5,1.45,26.66,-1.99,,1.7,-3.69,0,26.12,-3.97,-1.32,2.31,-6.28,1,-3.53
2026-06-25,TSCO.L,,signal_velocity,1,460.0,10,,,15.6,53.6,0.05,462.7,0.59,,,,0,467.0,1.52,0.51,,,0,-1.26
2026-06-25,JD.L,,signal_velocity,1,85.6,9,,,32.4,53.4,0.04,83.92,-1.96,,,,0,84.6,-1.17,-0.39,,,1,-5.0
2026-06-25,AXON,,signal_velocity,1,456.73,8,,,17.7,43.3,1.2,560.61,22.74,,1.7,21.04,0,622.35,36.26,12.09,2.31,33.95,1,-3.66
2026-06-25,EBAY,,signal_velocity,1,109.45,8,,,10.8,51.7,0.57,111.75,2.1,,1.7,0.4,0,113.67,3.86,1.29,2.31,1.55,0,-2.06
2026-06-25,VTRS,,signal_velocity,1,15.93,8,,,18.0,55.3,0.91,15.88,-0.31,,1.7,-2.01,0,16.8,5.46,1.82,2.31,3.15,0,-0.82
2026-06-25,YUM,,signal_velocity,1,153.02,6,,,11.8,58.4,0.75,159.86,4.47,,1.7,2.77,0,165.99,8.48,2.83,2.31,6.17,0,-1.47
2026-06-25,FISV,,stage4_short,1,48.19,5,,,25.0,32.0,2.06,49.05,1.78,,1.7,0.08,0,51.78,7.45,2.48,2.31,5.14,0,-1.97
2026-06-25,NFLX,,stage4_short,1,71.84,5,,,35.9,20.8,2.84,71.4,-0.61,,1.7,-2.31,0,76.02,5.82,1.94,2.31,3.51,0,-1.36
2026-06-25,NOC,,stage4_short,1,503.01,5,,,35.8,40.6,3.02,509.31,1.25,,1.7,-0.45,0,547.75,8.89,2.96,2.31,6.58,0,-1.82
2026-06-25,RHM.DE,,stage4_short,1,938.7,5,,,27.8,19.6,2.84,966.9,3.0,,,,0,1123.4,19.68,6.56,,,0,-1.05
2026-06-25,ADSK,,stage4_short,1,192.61,4,,,27.7,20.3,0.83,194.42,0.94,,1.7,-0.76,0,207.54,7.75,2.58,2.31,5.44,0,-1.87
2026-06-25,CAG,,stage4_short,1,13.61,2,,,22.5,67.7,0.73,13.46,-1.1,,1.7,-2.8,0,13.79,1.32,0.44,2.31,-0.99,0,-1.62
2026-06-25,GWW,,cup_handle,2,1342.57,5,,,35.8,64.5,2.75,1360.4,1.33,,1.7,-0.37,0,1370.16,2.06,0.69,2.31,-0.25,0,-1.01
2026-06-25,MDLZ,,cup_handle,1,61.74,4,,,16.2,51.7,1.13,57.84,-6.32,,1.7,-8.02,1,59.17,-4.16,-1.39,2.31,-6.47,1,-6.41
2026-06-25,TROW,,cup_handle,2,105.2,4,,,29.9,58.9,0.85,113.69,8.07,,1.7,6.37,0,119.12,13.23,4.41,2.31,10.92,0,0.62
2026-06-25,URI,,cup_handle,1,1083.72,4,,,44.0,55.1,0.94,1132.89,4.54,,1.7,2.84,0,1099.6801,1.47,0.49,2.31,-0.84,0,0.11
2026-06-25,DPLM.L,,cup_handle,1,7090.0,4,,,20.5,54.1,0.02,7115.0,0.35,,,,0,7135.0,0.63,0.21,,,0,-1.48
2026-06-25,LAND.L,,cup_handle,2,660.5,4,,,20.5,61.6,0.03,649.5,-1.67,,,,0,656.5,-0.61,-0.2,,,1,-3.33
2026-06-25,MRK.DE,,cup_handle,2,140.85,4,,,28.0,61.6,0.11,146.325,3.89,,,,0,145.55,3.34,1.11,,,0,-2.38
2026-06-25,SIE.DE,,cup_handle,3,273.85,4,,,15.5,55.5,0.09,277.3,1.26,,,,0,283.55,3.54,1.18,,,0,-2.83
2026-06-25,FAST,,cup_handle,2,46.26,2,,,15.2,48.7,1.09,48.03,3.83,,1.7,2.13,0,48.31,4.43,1.48,2.31,2.12,0,-0.54
2026-06-25,SGRO.L,,power_earnings_gap,2,878.2,6,,,23.3,86.6,4.8,878.8,0.07,,,,0,878.6,0.05,0.02,,,0,-1.25
2026-06-26,MU,,momentum,2,1213.56,8,,,24.7,60.0,1.46,1032.28,-14.94,,2.3,-17.24,1,984.75,-18.85,-6.28,3.06,-21.91,1,-21.71
2026-06-26,ABDN.L,,momentum,1,236.9,6,,,22.1,50.5,0.03,240.2,1.39,,,,0,264.792,11.77,3.92,,,0,-1.39
2026-06-26,BATS.L,,momentum,1,4788.0,6,,,23.4,65.3,0.05,4633.0,-3.24,,,,1,4623.0,-3.45,-1.15,,,1,-5.51
2026-06-26,TECH,,breakout,2,70.7,10,,,26.1,78.5,9.69,71.0,0.42,,2.3,-1.88,0,70.92,0.31,0.1,3.06,-2.75,0,-0.21
2026-06-26,HWDN.L,,breakout,1,872.5,8,,,24.4,83.1,0.02,825.0,-5.44,,,,1,838.5,-3.9,-1.3,,,1,-6.53
2026-06-26,GLW,,breakout,1,228.01,6,,,16.6,59.1,1.76,220.63,-3.24,,2.3,-5.54,1,194.8,-14.57,-4.86,3.06,-17.63,1,-15.28
2026-06-26,EME,,breakout,1,862.66,6,,,18.2,53.2,0.68,804.33,-6.76,,2.3,-9.06,1,787.29,-8.74,-2.91,3.06,-11.8,1,-11.5
2026-06-26,TER,,breakout,1,471.96,6,,,16.2,59.6,1.44,427.34,-9.45,,2.3,-11.75,1,379.52,-19.59,-6.53,3.06,-22.65,1,-23.3
2026-06-26,HSX.L,,breakout,2,1857.0,6,,,22.2,78.0,0.03,1839.0,-0.97,,,,0,1865.0,0.43,0.14,,,0,-1.35
2026-06-26,STAN.L,,breakout,1,2040.0,6,,,31.8,59.9,0.03,2053.0,0.64,,,,0,2120.0,3.92,1.31,,,0,-1.18
2026-06-26,AIR.PA,,breakout,2,192.54,6,,,20.3,76.2,0.06,197.94,2.8,,,,0,209.15,8.63,2.88,,,0,-1.72
2026-06-26,DPLM.L,,breakout,3,7070.0,5,,,21.2,50.5,0.01,7090.0,0.28,,,,0,7135.0,0.92,0.31,,,0,-1.2
2026-06-26,A,,breakout,1,135.51,4,,,20.1,45.8,0.75,133.39,-1.56,,2.3,-3.86,0,130.6,-3.62,-1.21,3.06,-6.68,1,-5.51
2026-06-26,CMI,,breakout,1,727.59,4,,,15.8,59.9,0.86,682.32,-6.22,,2.3,-8.52,1,678.24,-6.78,-2.26,3.06,-9.84,1,-10.12
2026-06-26,INCY,,breakout,1,107.53,4,,,16.8,59.8,0.83,113.81,5.84,,2.3,3.54,0,115.62,7.52,2.51,3.06,4.46,0,1.81
2026-06-26,ROK,,breakout,1,479.39,4,,,15.4,55.8,1.0,482.82,0.72,,2.3,-1.58,0,482.87,0.73,0.24,3.06,-2.33,1,-3.61
2026-06-26,TRGP,,breakout,1,273.45,4,,,16.6,55.6,1.04,257.81,-5.72,,2.3,-8.02,1,263.52,-3.63,-1.21,3.06,-6.69,1,-6.37
2026-06-26,ANTO.L,,breakout,1,3728.0,4,,,16.1,41.9,0.02,3831.0,2.76,,,,0,3945.0,5.82,1.94,,,0,-1.18
2026-06-26,BNZL.L,,breakout,2,2658.0,4,,,24.8,67.5,0.01,2610.0,-1.81,,,,0,2706.0,1.81,0.6,,,0,-2.33
2026-06-26,BLND.L,,breakout,1,422.4,4,,,18.6,67.4,0.02,409.2,-3.12,,,,1,418.4,-0.95,-0.32,,,1,-3.72
2026-06-26,HSBA.L,,breakout,1,1432.8,4,,,13.4,60.0,0.07,1432.4,-0.03,,,,0,1453.0,1.41,0.47,,,0,-1.76
2026-06-26,IMI.L,,breakout,1,2927.96,4,,,20.7,58.9,0.01,2946.0,0.62,,,,0,2924.0,-0.14,-0.05,,,0,-1.75
2026-06-26,INVP.L,,breakout,1,618.5,4,,,21.9,46.7,0.01,593.989,-3.96,,,,1,609.0,-1.54,-0.51,,,1,-5.42
2026-06-26,JD.L,,breakout,1,86.08,4,,,32.0,57.0,0.03,82.52,-4.14,,,,1,84.6,-1.72,-0.57,,,1,-5.53
2026-06-26,LLOY.L,,breakout,1,109.9,4,,,24.9,77.6,0.04,111.55,1.5,,,,0,115.4,5.0,1.67,,,0,-1.59
2026-06-26,SMT.L,,breakout,1,1398.0,4,,,22.1,41.5,0.03,1474.5,5.47,,,,0,1500.5878,7.34,2.45,,,0,-1.29
2026-06-26,PSON.L,,breakout,1,1155.0,4,,,12.3,47.1,0.02,1195.5,3.51,,,,0,1245.0,7.79,2.6,,,0,-0.52
2026-06-26,RR.L,,breakout,1,1422.4,4,,,18.2,76.7,0.04,1461.6,2.76,,,,0,1499.6,5.43,1.81,,,0,-2.01
2026-06-26,BNR.DE,,breakout,1,54.38,4,,,18.8,45.9,0.05,53.18,-2.21,,,,0,56.46,3.82,1.27,,,1,-3.49
2026-06-26,FME.DE,,breakout,2,40.76,4,,,20.4,69.4,0.04,39.58,-2.89,,,,0,41.22,1.13,0.38,,,1,-3.88
2026-06-26,SIE.DE,,breakout,2,270.85,4,,,15.0,53.2,0.1,278.0,2.64,,,,0,283.55,4.69,1.56,,,0,-1.75
2026-06-26,WST,,pocket_pivot,1,346.56,5,,,22.2,73.5,1.99,365.0,5.32,,2.3,3.02,0,357.64,3.2,1.07,3.06,0.14,0,-1.11
2026-06-26,CFG,,pocket_pivot,1,70.66,4,,,34.5,80.3,1.04,71.82,1.64,,2.3,-0.66,0,72.11,2.05,0.68,3.06,-1.01,0,-1.66
2026-06-26,WMB,,pocket_pivot,1,77.53,4,,,20.1,77.5,0.92,72.77,-6.14,,2.3,-8.44,1,72.82,-6.08,-2.03,3.06,-9.14,1,-6.99
2026-06-26,KVUE,,pocket_pivot,1,18.96,3,,,17.7,77.7,1.31,19.33,1.95,,2.3,-0.35,0,19.56,3.16,1.05,3.06,0.1,0,-0.42
2026-06-26,AIZ,,connors_rsi2,1,260.77,4,,,36.1,63.3,0.84,274.14,5.13,,2.3,2.83,0,279.28,7.1,2.37,3.06,4.04,0,0.81
2026-06-26,MAR,,connors_rsi2,1,378.91,4,,,23.2,45.2,0.92,368.32,-2.79,,2.3,-5.09,0,379.75,0.22,0.07,3.06,-2.84,1,-3.55
2026-06-26,MRNA,,connors_rsi2,1,59.75,4,,,24.1,62.9,0.87,72.5,21.34,,2.3,19.04,0,81.8,36.9,12.3,3.06,33.84,0,-0.87
2026-06-26,FCIT.L,,connors_rsi2,1,344.46,4,,,39.5,59.3,0.13,349.797,1.55,,,,0,347.2,0.8,0.27,,,0,-0.72
2026-06-26,SY1.DE,,connors_rsi2,1,87.62,4,,,39.3,85.0,0.03,89.3,1.92,,,,0,92.24,5.27,1.76,,,0,-1.26
2026-06-26,PFG,,connors_rsi2,1,105.44,3,,,30.4,54.7,1.65,108.93,3.31,,2.3,1.01,0,112.55,6.74,2.25,3.06,3.68,0,-0.37
2026-06-26,FME.DE,,connors_rsi2,2,40.76,3,,,20.4,69.4,0.04,39.58,-2.89,,,,0,41.22,1.13,0.38,,,1,-3.88
2026-06-26,HPE,,connors_rsi2,1,46.72,2,,,45.2,31.3,0.61,43.95,-5.93,,2.3,-8.23,1,43.15,-7.64,-2.55,3.06,-10.7,1,-12.85
2026-06-26,HLT,,connors_rsi2,1,340.55,2,,,15.3,53.2,1.73,332.12,-2.48,,2.3,-4.78,0,339.41,-0.33,-0.11,3.06,-3.39,1,-3.38
2026-06-26,HPQ,,connors_rsi2,1,22.92,2,,,26.7,20.9,0.8,22.02,-3.93,,2.3,-6.23,1,22.6,-1.4,-0.47,3.06,-4.46,1,-5.45
2026-06-26,TXN,,ema_ribbon,1,311.81,1,,,22.7,52.2,0.92,298.41,-4.3,,2.3,-6.6,1,303.5,-2.67,-0.89,3.06,-5.73,1,-11.56
2026-06-26,TECH,,nr7,2,70.7,3,,,26.1,78.5,9.69,71.0,0.42,,2.3,-1.88,0,70.92,0.31,0.1,3.06,-2.75,0,-0.21
2026-06-26,AZN.L,,nr7,1,14018.0,3,,,50.2,54.4,0.05,14208.0,1.36,,,,0,14482.0,3.31,1.1,,,0,-1.28
2026-06-26,BNZL.L,,nr7,2,2658.0,3,,,24.8,67.5,0.01,2610.0,-1.81,,,,0,2706.0,1.81,0.6,,,0,-2.33
2026-06-26,DPLM.L,,nr7,3,7070.0,3,,,21.2,50.5,0.01,7090.0,0.28,,,,0,7135.0,0.92,0.31,,,0,-1.2
2026-06-26,LAND.L,,nr7,1,662.0,3,,,21.4,66.2,0.02,642.5,-2.95,,,,0,656.5,-0.83,-0.28,,,1,-3.55
2026-06-26,DHL.DE,,nr7,1,53.02,3,,,21.6,58.7,0.07,52.82,-0.38,,,,0,56.24,6.07,2.02,,,0,-2.0
2026-06-26,IFX.DE,,nr7,1,80.05,3,,,34.2,52.8,0.11,82.04,2.49,,,,0,75.27,-5.97,-1.99,,,1,-6.91
2026-06-26,ALW.L,,nr7,1,1327.0,2,,,17.1,60.2,0.04,1343.0,1.21,,,,0,1355.0,2.11,0.7,,,0,-0.45
2026-06-26,CCEP.L,,nr7,1,7590.0,2,,,26.5,84.4,0.01,7560.0,-0.4,,,,0,8040.0,5.93,1.98,,,0,-0.59
2026-06-26,GSK.L,,nr7,1,1959.5,2,,,17.8,57.8,0.06,1989.5,1.53,,,,0,2042.543,4.24,1.41,,,0,-1.51
2026-06-26,HSX.L,,nr7,2,1857.0,2,,,22.2,78.0,0.03,1839.0,-0.97,,,,0,1865.0,0.43,0.14,,,0,-1.35
2026-06-26,IAG.L,,nr7,1,485.7,2,,,31.6,83.0,0.06,474.6,-2.29,,,,0,487.2,0.31,0.1,,,1,-4.24
2026-06-26,NXT.L,,nr7,1,14795.0,2,,,28.5,75.2,0.03,14525.0,-1.82,,,,0,14663.6445,-0.89,-0.3,,,1,-20.96
2026-06-26,SMIN.L,,nr7,1,2576.0,2,,,13.9,61.8,0.03,2567.0,-0.35,,,,0,2638.0,2.41,0.8,,,0,-2.8
2026-06-26,BBOX.L,,nr7,1,162.5,2,,,25.8,80.4,0.08,160.2,-1.42,,,,0,162.7,0.12,0.04,,,0,-1.78
2026-06-26,CON.DE,,nr7,1,73.72,2,,,23.3,71.6,0.04,72.02,-2.31,,,,0,74.92,1.63,0.54,,,1,-4.21
2026-06-26,BNP.PA,,nr7,1,102.12,2,,,23.8,80.7,0.05,100.68,-1.41,,,,0,103.18,1.04,0.35,,,0,-2.11
2026-06-26,CA.PA,,nr7,1,16.33,2,,,13.9,52.9,0.03,15.94,-2.39,,,,0,16.045,-1.75,-0.58,,,1,-4.32
2026-06-26,DTG.DE,,nr7,1,41.68,2,,,10.5,50.8,0.06,42.19,1.22,,,,0,44.51,6.79,2.26,,,1,-3.5
2026-06-26,JCI,,nr7,1,145.49,1,,,10.2,48.2,0.96,144.8,-0.47,,2.3,-2.77,0,142.72,-1.9,-0.63,3.06,-4.96,1,-5.05
2026-06-26,AIR.PA,,nr7,2,192.56,1,,,20.3,76.2,0.06,197.94,2.79,,,,0,209.15,8.62,2.87,,,0,-1.73
2026-06-26,ERF.PA,,nr7,1,67.88,1,,,16.8,64.6,0.04,68.66,1.15,,,,0,70.12,3.3,1.1,,,0,-0.59
2026-06-26,MRK,,bb_squeeze,1,125.45,4,,,15.9,63.3,1.12,125.37,-0.06,,2.3,-2.36,0,126.78,1.06,0.35,3.06,-2.0,0,-0.59
2026-06-26,MKS.L,,bb_squeeze,1,379.28,4,,,20.1,63.9,0.02,374.9,-1.15,,,,0,385.5,1.64,0.55,,,0,-2.92
2026-06-26,FIX,,bb_squeeze,1,2017.57,3,,,13.0,55.7,0.79,1865.15,-7.55,,2.3,-9.85,1,1793.03,-11.13,-3.71,3.06,-14.19,1,-15.12
2026-06-26,NDSN,,bb_squeeze,1,304.64,3,,,12.3,64.5,0.74,295.64,-2.95,,2.3,-5.25,0,293.66,-3.6,-1.2,3.06,-6.66,1,-5.5
2026-06-26,DD,,high_tight_flag,1,137.8,4,,,33.7,90.8,0.6,138.47,0.49,,2.3,-1.81,0,141.05,2.36,0.79,3.06,-0.7,1,-4.83
2026-06-26,MU,,high_tight_flag,2,1213.56,4,,,24.7,60.0,1.46,1032.28,-14.94,,2.3,-17.24,1,984.75,-18.85,-6.28,3.06,-21.91,1,-21.71
2026-06-26,DELL,,high_tight_flag,1,409.45,3,,,42.6,46.6,0.88,425.25,3.86,,2.3,1.56,0,411.8,0.57,0.19,3.06,-2.49,1,-7.52
2026-06-26,MRVL,,high_tight_flag,1,281.26,3,,,35.9,43.6,0.54,272.05,-3.27,,2.3,-5.57,1,249.27,-11.37,-3.79,3.06,-14.43,1,-15.67
2026-06-26,LH,,signal_velocity,1,266.34,12,,,15.3,55.7,0.94,283.88,6.59,,2.3,4.29,0,284.39,6.78,2.26,3.06,3.72,0,0.24
2026-06-26,SOLV,,signal_velocity,1,77.92,12,,,21.3,39.9,0.45,78.35,0.55,,2.3,-1.75,0,77.94,0.03,0.01,3.06,-3.03,0,-1.63
2026-06-26,ENGI.PA,,signal_velocity,1,27.18,11,,,7.7,56.8,0.04,27.27,0.33,,,,0,27.6,1.55,0.52,,,0,-2.65
2026-06-26,KHC,,signal_velocity,1,23.47,10,,,17.4,61.4,1.06,25.01,6.56,,2.3,4.26,0,24.82,5.75,1.92,3.06,2.69,0,0.34
2026-06-26,TMO,,signal_velocity,1,505.75,10,,,18.8,59.8,1.25,513.33,1.5,,2.3,-0.8,0,517.6,2.34,0.78,3.06,-0.72,0,-2.11
2026-06-26,CTSH,,stage4_short,1,39.15,5,,,28.9,9.7,4.37,41.07,4.9,,2.3,2.6,0,41.37,5.67,1.89,3.06,2.61,1,-5.29
2026-06-26,ICE,,stage4_short,1,124.49,5,,,43.4,22.5,1.8,126.73,1.8,,2.3,-0.5,0,134.91,8.37,2.79,3.06,5.31,0,-2.17
2026-06-26,MSFT,,stage4_short,1,352.83,5,,,23.9,15.3,1.37,384.28,8.91,,2.3,6.61,0,386.74,9.61,3.2,3.06,6.55,0,0.74
2026-06-26,LDOS,,stage4_short,1,100.0,5,,,44.1,8.5,6.75,103.07,3.07,,2.3,0.77,0,108.72,8.72,2.91,3.06,5.66,0,-1.14
2026-06-26,BAB.L,,stage4_short,1,970.8,5,,,26.5,33.0,0.49,985.8,1.55,,,,0,1061.823,9.38,3.13,,,1,-7.05
2026-06-26,EXPN.L,,stage4_short,1,2492.0,5,,,28.1,38.4,1.34,2530.0,1.52,,,,0,2704.0,8.51,2.84,,,0,-2.29
2026-06-26,PLTR,,stage4_short,1,107.27,5,,,21.2,16.6,8.7,125.73,17.21,,2.3,14.91,0,132.54,23.56,7.85,3.06,20.5,0,1.12
2026-06-26,RHM.DE,,stage4_short,1,938.9,5,,,30.1,20.0,2.53,1024.4,9.11,,,,0,1123.4,19.65,6.55,,,0,-1.08
2026-06-26,SAP.DE,,stage4_short,1,131.8,5,,,21.6,15.5,5.02,134.8,2.28,,,,0,142.04,7.77,2.59,,,0,-0.67
2026-06-26,MKC,,stage4_short,1,48.35,2,,,20.9,58.7,0.51,52.91,9.43,,2.3,7.13,0,51.78,7.09,2.36,3.06,4.03,0,-0.08
2026-06-26,ABNB,,cup_handle,1,141.88,5,,,18.6,62.5,0.77,147.31,3.83,,2.3,1.53,0,147.65,4.07,1.36,3.06,1.01,0,-0.09
2026-06-26,EW,,cup_handle,1,89.72,5,,,15.2,56.6,0.86,91.99,2.53,,2.3,0.23,0,95.18,6.09,2.03,3.06,3.03,0,-0.43
2026-06-26,NTRS,,cup_handle,1,175.97,5,,,19.6,55.7,0.79,175.6,-0.21,,2.3,-2.51,0,181.14,2.94,0.98,3.06,-0.12,0,-2.11
2026-06-26,DGX,,cup_handle,1,206.24,5,,,20.0,63.2,0.72,216.02,4.74,,2.3,2.44,0,213.45,3.5,1.17,3.06,0.44,0,0.15
